record_id,snapshot_month,restaurant_id,restaurant_name,city,neighborhood,cuisine_primary,cuisine_secondary,restaurant_type,price_range,avg_cost_for_two_usd,seating_capacity,delivery_available,family_friendly,alcohol_served,total_orders,dine_in_orders,delivery_orders,reservations_count,unique_customers,new_customers,repeat_customers,repeat_customer_rate_pct,total_reviews,avg_review_length_words,negative_review_share_pct,avg_food_rating,avg_service_rating,avg_ambience_rating,avg_value_rating,avg_cleanliness_rating,overall_rating,customer_satisfaction_score,nps,avg_wait_time_min,avg_delivery_time_min,on_time_delivery_rate_pct,complaint_rate_pct,discount_share_pct,ad_spend_usd,revenue_usd,revenue_per_customer_usd,month_over_month_revenue_growth_pct,rating_band,recommended_action
RST1024_202505,2025-05-01,RST1024,Urban Thai District,Dubai,Dubai Marina,Thai,Asian,Quick Service,2,61.65,96,1,1,0,1080,442,638,32,855,630,225,26.35,70,33,28.8,3.95,3.62,3.92,3.48,3.99,3.75,84.9,-11,13.6,39.3,77.93,4.93,13.87,3457.8,29464.78,34.46,0.84,Good,Improve service staffing/training
RST1024_202506,2025-06-01,RST1024,Urban Thai District,Dubai,Dubai Marina,Thai,Asian,Quick Service,2,61.65,96,1,1,0,1070,462,608,20,708,496,212,29.95,69,36,26.37,3.86,3.81,3.8,3.78,4.05,3.77,86.3,6,15.1,30.0,91.01,4.5,14.25,2667.47,29150.88,41.17,-1.07,Good,Investigate complaint drivers
RST1024_202507,2025-07-01,RST1024,Urban Thai District,Dubai,Dubai Marina,Thai,Asian,Quick Service,2,61.65,96,1,1,0,1286,665,621,31,924,646,278,30.19,92,34,29.14,3.7,3.89,4.02,3.77,3.77,3.89,93.2,-9,13.0,24.6,96.87,2.83,13.14,3567.53,35179.85,38.07,20.68,Good,Investigate complaint drivers
RST1024_202508,2025-08-01,RST1024,Urban Thai District,Dubai,Dubai Marina,Thai,Asian,Quick Service,2,61.65,96,1,1,0,1218,585,633,50,776,527,249,32.18,87,30,23.52,4.25,4.16,3.63,4.01,3.79,4.04,91.1,5,13.1,27.6,86.26,4.96,11.21,2399.82,33554.68,43.24,-4.62,Very Good,Maintain and monitor
RST1024_202509,2025-09-01,RST1024,Urban Thai District,Dubai,Dubai Marina,Thai,Asian,Quick Service,2,61.65,96,1,1,0,973,461,512,33,693,485,208,30.1,66,49,28.97,3.98,3.67,3.73,3.96,3.92,3.72,91.6,0,12.0,34.2,88.1,4.19,7.75,3136.9,27143.22,39.17,-19.11,Good,Investigate complaint drivers
RST1024_202510,2025-10-01,RST1024,Urban Thai District,Dubai,Dubai Marina,Thai,Asian,Quick Service,2,61.65,96,1,1,0,1198,543,655,49,980,712,268,27.45,74,30,28.22,3.67,3.61,3.92,3.93,3.61,3.75,84.6,3,14.1,31.4,86.76,4.97,11.47,3352.86,32973.04,33.65,21.48,Good,Investigate complaint drivers
RST1024_202511,2025-11-01,RST1024,Urban Thai District,Dubai,Dubai Marina,Thai,Asian,Quick Service,2,61.65,96,1,1,0,1313,589,724,25,867,570,297,34.3,68,40,24.81,3.97,3.67,3.74,4.11,3.88,3.94,92.1,-3,13.6,35.0,82.1,5.51,10.18,3321.9,36308.15,41.88,10.11,Good,Investigate complaint drivers
RST1024_202512,2025-12-01,RST1024,Urban Thai District,Dubai,Dubai Marina,Thai,Asian,Quick Service,2,61.65,96,1,1,0,1360,725,635,59,1027,738,289,28.19,79,38,28.84,3.84,3.6,3.52,3.85,3.73,3.67,87.3,-8,5.6,27.4,90.74,1.28,11.13,3241.81,37478.28,36.49,3.22,Good,Investigate complaint drivers
RST1025_202501,2025-01-01,RST1025,Olive Mexican Social,Abu Dhabi,Corniche,Mexican,Tex-Mex,Cafe,3,86.44,50,1,1,0,767,473,294,125,622,454,168,27.13,61,38,25.72,3.75,3.69,3.71,3.57,3.64,3.82,88.0,8,20.5,25.7,91.06,3.88,8.06,1771.46,29966.59,48.18,,Good,Investigate complaint drivers
RST1025_202502,2025-02-01,RST1025,Olive Mexican Social,Abu Dhabi,Corniche,Mexican,Tex-Mex,Cafe,3,86.44,50,1,1,0,917,447,470,135,594,407,187,31.64,60,25,23.99,4.1,4.06,3.86,3.77,3.78,4.06,94.2,9,20.4,28.5,86.19,3.81,6.2,2684.7,36067.33,60.72,20.36,Very Good,Maintain and monitor
RST1025_202503,2025-03-01,RST1025,Olive Mexican Social,Abu Dhabi,Corniche,Mexican,Tex-Mex,Cafe,3,86.44,50,1,1,0,847,474,373,61,536,330,206,38.55,47,44,27.62,3.86,3.62,3.57,3.96,3.87,3.7,91.7,-11,13.9,31.4,85.16,4.51,6.56,1988.75,33271.53,62.07,-7.75,Good,Investigate complaint drivers
RST1025_202504,2025-04-01,RST1025,Olive Mexican Social,Abu Dhabi,Corniche,Mexican,Tex-Mex,Cafe,3,86.44,50,1,1,0,713,408,305,79,576,414,162,28.17,41,33,27.39,3.87,3.52,3.76,3.57,3.85,3.65,83.3,-7,14.9,33.7,80.93,5.48,13.12,3348.48,27349.48,47.48,-17.8,Good,Improve service staffing/training
RST1025_202505,2025-05-01,RST1025,Olive Mexican Social,Abu Dhabi,Corniche,Mexican,Tex-Mex,Cafe,3,86.44,50,1,1,0,906,480,426,161,680,489,191,28.12,65,25,28.02,3.85,3.66,3.81,3.53,3.7,3.7,90.4,1,8.7,28.0,86.89,2.53,7.14,2880.18,35514.88,52.23,29.86,Good,Investigate complaint drivers
RST1025_202506,2025-06-01,RST1025,Olive Mexican Social,Abu Dhabi,Corniche,Mexican,Tex-Mex,Cafe,3,86.44,50,1,1,0,837,376,461,42,634,462,172,27.25,53,41,28.25,4.0,3.54,4.02,3.52,3.85,3.76,84.2,-5,20.4,22.4,99.0,5.61,8.46,2715.05,32654.38,51.51,-8.05,Good,Improve service staffing/training
RST1025_202507,2025-07-01,RST1025,Olive Mexican Social,Abu Dhabi,Corniche,Mexican,Tex-Mex,Cafe,3,86.44,50,1,1,0,921,490,431,144,555,384,171,30.96,68,27,25.03,3.62,3.72,4.15,3.79,4.02,3.85,89.0,-1,16.6,31.2,90.52,3.38,7.45,2199.88,36063.46,64.98,10.44,Good,Investigate complaint drivers
RST1025_202508,2025-08-01,RST1025,Olive Mexican Social,Abu Dhabi,Corniche,Mexican,Tex-Mex,Cafe,3,86.44,50,1,1,0,939,468,471,65,765,554,211,27.67,62,46,23.32,4.1,3.9,4.0,3.67,3.99,3.95,91.2,14,16.6,31.5,88.54,4.97,7.53,2781.13,36756.87,48.05,1.92,Good,Maintain and monitor
RST1025_202509,2025-09-01,RST1025,Olive Mexican Social,Abu Dhabi,Corniche,Mexican,Tex-Mex,Cafe,3,86.44,50,1,1,0,816,466,350,121,569,410,159,27.99,50,28,28.56,4.04,3.77,3.77,3.81,3.91,3.88,84.9,3,18.0,38.8,79.23,5.94,8.62,2035.69,31817.1,55.92,-13.44,Good,Investigate complaint drivers
RST1025_202510,2025-10-01,RST1025,Olive Mexican Social,Abu Dhabi,Corniche,Mexican,Tex-Mex,Cafe,3,86.44,50,1,1,0,912,459,453,151,704,556,148,21.11,60,40,29.2,3.98,3.47,3.66,3.39,4.14,3.64,80.9,-4,12.9,34.1,79.97,4.54,5.69,2848.0,35935.93,51.05,12.95,Good,Reassess pricing/value proposition
RST1025_202511,2025-11-01,RST1025,Olive Mexican Social,Abu Dhabi,Corniche,Mexican,Tex-Mex,Cafe,3,86.44,50,1,1,0,951,503,448,61,628,459,169,26.94,72,43,27.14,4.14,3.95,4.08,3.87,3.9,4.0,95.4,18,15.7,23.0,93.71,1.77,5.26,2926.99,37531.28,59.76,4.44,Good,Investigate complaint drivers
RST1025_202512,2025-12-01,RST1025,Olive Mexican Social,Abu Dhabi,Corniche,Mexican,Tex-Mex,Cafe,3,86.44,50,1,1,0,969,430,539,95,616,420,196,31.92,62,28,30.42,4.14,3.57,3.71,3.74,3.95,3.71,88.1,-9,16.2,34.4,85.09,4.23,4.57,3554.05,38335.45,62.23,2.14,Good,Investigate complaint drivers
RST1026_202501,2025-01-01,RST1026,Olive American Bistro,Sharjah,Muwaileh,American,Steakhouse,Casual Dining,4,87.9,121,1,1,0,693,333,360,72,567,445,122,21.64,45,35,35.3,3.53,3.3,3.26,3.39,3.5,3.25,70.7,-19,17.2,31.0,85.93,4.66,11.51,2005.4,27191.41,47.96,,Below Avg,Reassess pricing/value proposition
RST1026_202502,2025-02-01,RST1026,Olive American Bistro,Sharjah,Muwaileh,American,Steakhouse,Casual Dining,4,87.9,121,1,1,0,698,357,341,55,507,405,102,20.28,38,42,34.04,3.08,3.4,3.7,3.3,3.74,3.4,71.5,-16,16.6,29.2,80.14,4.4,8.79,2120.59,27658.78,54.55,1.72,Below Avg,Reassess pricing/value proposition
RST1026_202503,2025-03-01,RST1026,Olive American Bistro,Sharjah,Muwaileh,American,Steakhouse,Casual Dining,4,87.9,121,1,1,0,629,356,273,49,422,337,85,20.2,39,46,31.47,3.59,3.57,3.44,3.53,3.43,3.52,81.6,-11,22.3,18.3,97.91,3.94,6.52,2013.42,25129.45,59.55,-9.14,Good,Investigate complaint drivers
RST1026_202504,2025-04-01,RST1026,Olive American Bistro,Sharjah,Muwaileh,American,Steakhouse,Casual Dining,4,87.9,121,1,1,0,707,347,360,104,446,343,103,23.14,46,38,31.47,3.54,3.65,3.65,3.6,3.52,3.54,75.4,-8,15.8,29.2,83.41,4.45,12.24,2054.11,27666.18,62.03,10.09,Good,Investigate complaint drivers
RST1026_202505,2025-05-01,RST1026,Olive American Bistro,Sharjah,Muwaileh,American,Steakhouse,Casual Dining,4,87.9,121,1,1,0,748,413,335,72,534,432,102,19.26,46,38,29.43,3.51,3.26,3.89,3.19,3.59,3.47,69.8,-23,19.8,36.6,83.94,7.2,12.73,2023.89,29217.97,54.72,5.61,Below Avg,Improve service staffing/training
RST1026_202506,2025-06-01,RST1026,Olive American Bistro,Sharjah,Muwaileh,American,Steakhouse,Casual Dining,4,87.9,121,1,1,0,768,364,404,77,489,361,128,26.2,51,31,32.14,3.2,3.52,3.2,3.28,3.37,3.5,79.2,-21,23.0,28.6,88.05,5.83,10.57,2032.73,30236.8,61.83,3.49,Below Avg,Reassess pricing/value proposition
RST1026_202507,2025-07-01,RST1026,Olive American Bistro,Sharjah,Muwaileh,American,Steakhouse,Casual Dining,4,87.9,121,1,1,0,689,367,322,110,519,409,110,21.32,43,41,32.27,3.59,3.32,3.57,3.44,3.44,3.37,77.8,-19,13.4,29.4,90.78,5.28,6.83,3098.25,27495.39,52.98,-9.07,Below Avg,Improve service staffing/training
RST1026_202508,2025-08-01,RST1026,Olive American Bistro,Sharjah,Muwaileh,American,Steakhouse,Casual Dining,4,87.9,121,1,1,0,800,408,392,54,547,423,124,22.72,56,31,32.54,3.53,3.44,3.45,3.16,3.67,3.46,77.4,-10,14.2,30.9,85.09,4.41,10.74,2969.96,31477.96,57.55,14.48,Below Avg,Reassess pricing/value proposition
RST1026_202509,2025-09-01,RST1026,Olive American Bistro,Sharjah,Muwaileh,American,Steakhouse,Casual Dining,4,87.9,121,1,1,0,678,330,348,63,521,441,80,15.54,36,31,33.93,3.03,3.16,3.48,3.11,3.54,3.17,67.1,-22,20.3,36.8,81.34,6.43,8.91,900.0,26854.5,51.54,-14.69,Below Avg,Reassess pricing/value proposition
RST1026_202510,2025-10-01,RST1026,Olive American Bistro,Sharjah,Muwaileh,American,Steakhouse,Casual Dining,4,87.9,121,1,1,0,766,342,424,124,463,362,101,21.84,41,35,32.93,3.07,3.22,3.85,3.13,3.57,3.35,76.1,-31,13.8,29.3,90.33,4.0,9.42,2613.14,30284.94,65.41,12.77,Below Avg,Reassess pricing/value proposition
RST1026_202511,2025-11-01,RST1026,Olive American Bistro,Sharjah,Muwaileh,American,Steakhouse,Casual Dining,4,87.9,121,1,1,0,854,423,431,128,559,442,117,21.06,49,34,30.14,3.66,3.27,3.58,3.2,3.75,3.47,72.2,-20,26.3,35.2,78.64,6.67,6.2,2652.19,34157.16,61.1,12.79,Below Avg,Improve service staffing/training
RST1026_202512,2025-12-01,RST1026,Olive American Bistro,Sharjah,Muwaileh,American,Steakhouse,Casual Dining,4,87.9,121,1,1,0,887,441,446,132,667,530,137,20.65,61,52,30.86,3.47,3.05,3.92,3.28,3.59,3.44,70.4,-19,20.3,38.2,79.46,5.89,8.12,1927.89,35233.7,52.82,3.15,Below Avg,Improve service staffing/training
RST1027_202501,2025-01-01,RST1027,Urban Chinese Flame,Doha,West Bay,Chinese,Asian,Cafe,4,108.11,219,1,1,1,674,341,333,99,531,380,151,28.49,50,39,23.68,4.19,3.96,4.01,3.51,4.18,3.98,93.0,4,19.1,34.6,81.94,5.44,8.09,1416.68,32931.82,62.02,,Good,Maintain and monitor
RST1027_202502,2025-02-01,RST1027,Urban Chinese Flame,Doha,West Bay,Chinese,Asian,Cafe,4,108.11,219,1,1,1,570,323,247,81,409,299,110,27.06,32,44,23.91,4.06,3.81,4.34,3.53,4.1,4.01,90.6,-2,19.1,28.4,89.98,4.9,7.5,1995.99,27908.93,68.24,-15.25,Very Good,Improve service staffing/training
RST1027_202503,2025-03-01,RST1027,Urban Chinese Flame,Doha,West Bay,Chinese,Asian,Cafe,4,108.11,219,1,1,1,634,318,316,38,445,323,122,27.57,35,43,30.01,3.93,3.65,4.07,3.33,3.94,3.83,83.3,4,15.5,34.3,91.12,5.23,8.18,2520.66,30966.9,69.59,10.96,Good,Improve service staffing/training
RST1027_202504,2025-04-01,RST1027,Urban Chinese Flame,Doha,West Bay,Chinese,Asian,Cafe,4,108.11,219,1,1,1,622,342,280,44,373,282,91,24.55,42,31,25.17,4.06,3.7,4.23,3.43,4.05,3.84,83.2,9,15.8,37.8,77.6,5.04,7.94,1688.61,30407.75,81.52,-1.81,Good,Improve service staffing/training
RST1027_202505,2025-05-01,RST1027,Urban Chinese Flame,Doha,West Bay,Chinese,Asian,Cafe,4,108.11,219,1,1,1,799,343,456,100,561,393,168,30.12,52,39,24.86,4.14,3.93,3.85,3.8,4.21,3.97,95.0,9,15.1,29.8,87.65,4.13,7.32,1908.73,39146.75,69.78,28.74,Good,Investigate complaint drivers
RST1027_202506,2025-06-01,RST1027,Urban Chinese Flame,Doha,West Bay,Chinese,Asian,Cafe,4,108.11,219,1,1,1,577,295,282,90,467,328,139,29.79,33,34,25.29,4.06,3.8,3.97,3.51,4.03,4.02,91.8,0,13.7,30.3,86.06,4.18,3.52,2181.46,28656.65,61.36,-26.8,Very Good,Investigate complaint drivers
RST1027_202507,2025-07-01,RST1027,Urban Chinese Flame,Doha,West Bay,Chinese,Asian,Cafe,4,108.11,219,1,1,1,760,425,335,122,613,481,132,21.62,48,38,29.16,3.93,3.9,4.36,3.5,4.05,3.81,84.2,1,17.7,43.6,71.45,6.18,5.03,1265.02,37542.89,61.24,31.01,Good,Investigate complaint drivers
RST1027_202508,2025-08-01,RST1027,Urban Chinese Flame,Doha,West Bay,Chinese,Asian,Cafe,4,108.11,219,1,1,1,737,423,314,111,546,363,183,33.54,47,38,30.75,3.64,3.89,4.01,3.54,4.05,3.77,91.6,7,12.5,29.0,85.18,3.76,5.69,2498.38,36320.85,66.52,-3.26,Good,Investigate complaint drivers
RST1027_202509,2025-09-01,RST1027,Urban Chinese Flame,Doha,West Bay,Chinese,Asian,Cafe,4,108.11,219,1,1,1,627,355,272,48,446,321,125,28.19,39,45,24.05,4.11,4.19,4.12,3.34,3.95,4.02,91.3,-1,10.7,30.5,83.72,4.11,3.69,2085.84,31120.25,69.78,-14.32,Very Good,Reassess pricing/value proposition
RST1027_202510,2025-10-01,RST1027,Urban Chinese Flame,Doha,West Bay,Chinese,Asian,Cafe,4,108.11,219,1,1,1,662,360,302,110,461,345,116,25.36,40,31,25.25,3.92,3.69,4.2,3.6,4.22,3.87,86.1,2,22.3,31.5,89.36,4.65,8.51,2142.1,32296.41,70.06,3.78,Good,Improve service staffing/training
RST1027_202511,2025-11-01,RST1027,Urban Chinese Flame,Doha,West Bay,Chinese,Asian,Cafe,4,108.11,219,1,1,1,711,412,299,102,548,421,127,23.29,40,45,25.91,3.97,4.02,4.1,3.0,4.02,3.84,91.8,3,13.2,27.9,89.2,3.7,6.39,1846.03,34951.67,63.78,8.22,Good,Reassess pricing/value proposition
RST1027_202512,2025-12-01,RST1027,Urban Chinese Flame,Doha,West Bay,Chinese,Asian,Cafe,4,108.11,219,1,1,1,729,368,361,43,501,348,153,30.68,49,51,25.4,3.9,4.18,4.18,3.81,4.28,4.0,94.6,0,18.4,23.6,94.41,2.34,8.02,2583.26,35628.46,71.11,1.94,Very Good,Investigate complaint drivers
RST1028_202501,2025-01-01,RST1028,Olive Arabian Bistro,Riyadh,Al Malqa,Arabian,Grill,Quick Service,1,42.05,71,1,1,0,1073,526,547,42,769,594,175,22.77,62,43,31.2,3.42,3.47,3.55,3.84,3.49,3.6,79.5,-8,18.4,28.5,91.77,5.13,9.94,2505.65,20255.74,26.34,,Good,Investigate complaint drivers
RST1028_202502,2025-02-01,RST1028,Olive Arabian Bistro,Riyadh,Al Malqa,Arabian,Grill,Quick Service,1,42.05,71,1,1,0,1178,503,675,38,906,650,256,28.31,65,37,35.2,3.25,3.34,2.75,3.73,3.42,3.19,73.7,-13,12.8,35.5,81.3,4.88,11.61,2922.08,22103.46,24.4,9.12,Below Avg,Investigate complaint drivers
RST1028_202503,2025-03-01,RST1028,Olive Arabian Bistro,Riyadh,Al Malqa,Arabian,Grill,Quick Service,1,42.05,71,1,1,0,1304,560,744,44,923,707,216,23.45,73,33,31.44,3.59,3.41,3.52,3.78,3.33,3.51,79.4,-9,18.1,41.1,71.78,6.13,11.51,2887.45,24476.81,26.52,10.74,Good,Investigate complaint drivers
RST1028_202504,2025-04-01,RST1028,Olive Arabian Bistro,Riyadh,Al Malqa,Arabian,Grill,Quick Service,1,42.05,71,1,1,0,1166,460,706,36,878,620,258,29.4,77,42,29.95,3.79,3.49,3.37,4.25,3.52,3.58,86.3,-2,9.1,32.3,85.93,3.39,8.66,3815.63,22113.86,25.19,-9.65,Good,Investigate complaint drivers
RST1028_202505,2025-05-01,RST1028,Olive Arabian Bistro,Riyadh,Al Malqa,Arabian,Grill,Quick Service,1,42.05,71,1,1,0,1351,622,729,51,844,603,241,28.65,90,47,30.02,3.59,3.27,3.61,3.99,3.63,3.59,81.6,-16,11.5,33.1,85.04,3.75,10.09,3685.97,25490.11,30.2,15.27,Good,Improve service staffing/training
RST1028_202506,2025-06-01,RST1028,Olive Arabian Bistro,Riyadh,Al Malqa,Arabian,Grill,Quick Service,1,42.05,71,1,1,0,1376,621,755,50,874,616,258,29.6,79,56,27.48,3.52,3.87,3.07,4.03,3.77,3.68,87.4,0,16.4,28.7,89.14,4.95,10.12,2551.19,25958.78,29.7,1.84,Good,Investigate complaint drivers
RST1028_202507,2025-07-01,RST1028,Olive Arabian Bistro,Riyadh,Al Malqa,Arabian,Grill,Quick Service,1,42.05,71,1,1,0,1293,598,695,48,1041,741,300,28.83,68,37,31.41,3.49,3.58,3.38,3.79,3.45,3.48,79.5,-9,14.4,34.1,78.4,4.78,10.33,2433.05,24374.11,23.41,-6.1,Below Avg,Investigate complaint drivers
RST1028_202508,2025-08-01,RST1028,Olive Arabian Bistro,Riyadh,Al Malqa,Arabian,Grill,Quick Service,1,42.05,71,1,1,0,1247,581,666,17,798,598,200,25.06,65,37,34.39,3.14,3.38,3.33,3.83,3.79,3.31,75.3,-19,20.9,35.9,80.04,6.94,12.57,3177.92,23316.2,29.22,-4.34,Below Avg,Investigate complaint drivers
RST1028_202509,2025-09-01,RST1028,Olive Arabian Bistro,Riyadh,Al Malqa,Arabian,Grill,Quick Service,1,42.05,71,1,1,0,1243,558,685,30,753,562,191,25.45,81,52,32.5,3.6,3.4,3.4,3.82,3.66,3.57,81.1,-10,13.2,28.1,94.59,3.52,10.22,2745.02,23441.43,31.13,0.54,Good,Investigate complaint drivers
RST1028_202510,2025-10-01,RST1028,Olive Arabian Bistro,Riyadh,Al Malqa,Arabian,Grill,Quick Service,1,42.05,71,1,1,0,1361,634,727,31,932,747,185,19.89,75,32,34.55,3.33,3.12,3.21,3.43,3.39,3.29,74.1,-7,16.2,35.6,78.57,6.22,13.45,3436.67,25365.54,27.22,8.21,Below Avg,Investigate complaint drivers
RST1028_202511,2025-11-01,RST1028,Olive Arabian Bistro,Riyadh,Al Malqa,Arabian,Grill,Quick Service,1,42.05,71,1,1,0,1345,626,719,42,911,649,262,28.76,88,47,30.26,3.56,3.5,3.14,3.9,3.59,3.58,80.3,-10,11.6,32.0,88.88,3.9,9.61,2275.52,25420.76,27.9,0.22,Good,Investigate complaint drivers
RST1028_202512,2025-12-01,RST1028,Olive Arabian Bistro,Riyadh,Al Malqa,Arabian,Grill,Quick Service,1,42.05,71,1,1,0,1399,627,772,47,1074,779,295,27.55,86,41,32.44,3.3,3.54,3.17,4.02,3.32,3.43,80.1,-13,12.1,27.1,90.64,3.42,12.0,2644.44,26212.21,24.41,3.11,Below Avg,Investigate complaint drivers
RST1029_202501,2025-01-01,RST1029,Urban Fast Fork,Jeddah,Al Rawdah,Fast Food,Burgers,Casual Dining,2,51.08,73,0,0,1,888,518,370,51,578,388,190,33.04,55,24,28.44,3.66,3.8,3.47,3.82,4.05,3.7,90.4,-4,9.0,39.9,79.3,5.45,7.56,3334.94,20538.78,35.53,,Good,Investigate complaint drivers
RST1029_202502,2025-02-01,RST1029,Urban Fast Fork,Jeddah,Al Rawdah,Fast Food,Burgers,Casual Dining,2,51.08,73,0,0,1,916,548,368,122,747,562,185,24.86,54,49,31.51,3.5,3.94,3.76,3.89,3.91,3.73,83.2,-3,15.8,26.8,91.84,4.68,16.32,2546.17,20519.52,27.47,-0.09,Good,Investigate complaint drivers
RST1029_202503,2025-03-01,RST1029,Urban Fast Fork,Jeddah,Al Rawdah,Fast Food,Burgers,Casual Dining,2,51.08,73,0,0,1,1078,575,503,156,877,632,245,27.98,63,39,27.84,3.75,3.61,3.55,4.0,3.78,3.8,86.4,10,11.8,37.7,74.62,5.15,10.14,2162.93,24702.14,28.17,20.38,Good,Investigate complaint drivers
RST1029_202504,2025-04-01,RST1029,Urban Fast Fork,Jeddah,Al Rawdah,Fast Food,Burgers,Casual Dining,2,51.08,73,0,0,1,988,640,348,163,601,407,194,32.41,75,48,26.46,3.68,3.91,3.62,4.05,3.9,3.84,92.0,5,12.6,35.1,81.9,4.42,13.43,2982.24,22369.74,37.22,-9.44,Good,Investigate complaint drivers
RST1029_202505,2025-05-01,RST1029,Urban Fast Fork,Jeddah,Al Rawdah,Fast Food,Burgers,Casual Dining,2,51.08,73,0,0,1,986,635,351,133,694,484,210,30.36,50,34,25.08,3.6,3.64,3.56,3.98,3.92,3.6,81.4,-4,12.8,39.2,77.34,4.75,9.72,2390.64,22628.91,32.61,1.16,Good,Investigate complaint drivers
RST1029_202506,2025-06-01,RST1029,Urban Fast Fork,Jeddah,Al Rawdah,Fast Food,Burgers,Casual Dining,2,51.08,73,0,0,1,1073,593,480,213,792,579,213,26.95,71,29,28.86,4.04,3.3,3.38,3.91,3.8,3.81,84.3,-11,17.1,41.1,73.77,6.75,10.59,1841.14,24547.91,30.99,8.48,Good,Investigate complaint drivers
RST1029_202507,2025-07-01,RST1029,Urban Fast Fork,Jeddah,Al Rawdah,Fast Food,Burgers,Casual Dining,2,51.08,73,0,0,1,1092,545,547,68,785,549,236,30.14,76,23,29.27,3.62,3.69,3.65,3.64,3.92,3.66,84.5,-10,11.8,31.6,85.45,4.51,13.9,2738.95,24682.17,31.44,0.55,Good,Investigate complaint drivers
RST1029_202508,2025-08-01,RST1029,Urban Fast Fork,Jeddah,Al Rawdah,Fast Food,Burgers,Casual Dining,2,51.08,73,0,0,1,980,558,422,206,690,530,160,23.26,57,56,27.12,3.86,3.51,3.82,3.78,3.91,3.78,81.8,-3,18.5,33.6,81.18,5.6,13.69,2407.75,22167.19,32.13,-10.19,Good,Improve service staffing/training
RST1029_202509,2025-09-01,RST1029,Urban Fast Fork,Jeddah,Al Rawdah,Fast Food,Burgers,Casual Dining,2,51.08,73,0,0,1,865,483,382,160,637,478,159,25.04,46,36,29.92,3.32,3.49,3.54,3.41,3.88,3.35,74.0,-16,15.7,39.8,73.41,5.03,10.22,2309.3,19815.52,31.11,-10.61,Below Avg,Investigate complaint drivers
RST1029_202510,2025-10-01,RST1029,Urban Fast Fork,Jeddah,Al Rawdah,Fast Food,Burgers,Casual Dining,2,51.08,73,0,0,1,1041,594,447,147,832,592,240,28.89,63,32,29.22,3.63,3.63,3.77,3.92,3.92,3.64,86.2,-7,9.3,39.7,74.55,3.81,13.21,1761.56,23588.88,28.35,19.04,Good,Investigate complaint drivers
RST1029_202511,2025-11-01,RST1029,Urban Fast Fork,Jeddah,Al Rawdah,Fast Food,Burgers,Casual Dining,2,51.08,73,0,0,1,1082,584,498,198,732,571,161,22.01,70,25,28.46,3.65,3.96,3.67,3.71,3.85,3.78,85.2,0,18.3,31.7,84.19,4.39,11.72,2777.3,24652.14,33.68,4.51,Good,Investigate complaint drivers
RST1029_202512,2025-12-01,RST1029,Urban Fast Fork,Jeddah,Al Rawdah,Fast Food,Burgers,Casual Dining,2,51.08,73,0,0,1,1130,683,447,241,827,649,178,21.58,79,42,29.56,3.79,3.47,3.84,3.88,3.74,3.66,78.1,-2,16.9,42.7,73.61,4.58,12.28,2443.39,25692.83,31.07,4.22,Good,Improve service staffing/training
RST1030_202501,2025-01-01,RST1030,Olive Japanese Bistro,Dubai,JLT,Japanese,Asian,Casual Dining,2,96.14,61,0,1,0,1168,757,411,179,829,598,231,27.96,70,42,27.63,3.83,3.49,3.65,4.0,3.65,3.75,83.3,0,16.4,38.7,76.96,5.27,13.22,2458.71,49811.17,60.09,,Good,Investigate complaint drivers
RST1030_202502,2025-02-01,RST1030,Olive Japanese Bistro,Dubai,JLT,Japanese,Asian,Casual Dining,2,96.14,61,0,1,0,976,584,392,195,753,549,204,27.13,67,34,32.08,3.87,3.91,3.29,3.83,3.64,3.69,82.6,-12,10.1,30.1,87.49,3.12,13.47,3123.11,41585.49,55.23,-16.51,Good,Investigate complaint drivers
RST1030_202503,2025-03-01,RST1030,Olive Japanese Bistro,Dubai,JLT,Japanese,Asian,Casual Dining,2,96.14,61,0,1,0,1193,634,559,156,721,555,166,23.1,100,45,27.69,4.12,3.29,3.67,3.94,3.57,3.75,81.5,2,17.7,37.9,76.16,6.27,8.24,2545.99,51808.11,71.86,24.58,Good,Improve service staffing/training
RST1030_202504,2025-04-01,RST1030,Olive Japanese Bistro,Dubai,JLT,Japanese,Asian,Casual Dining,2,96.14,61,0,1,0,1144,591,553,112,880,639,241,27.46,77,45,27.56,4.08,3.52,3.62,3.6,3.64,3.75,88.0,-10,15.1,32.4,82.36,4.24,12.76,4133.94,48871.52,55.54,-5.67,Good,Investigate complaint drivers
RST1030_202505,2025-05-01,RST1030,Olive Japanese Bistro,Dubai,JLT,Japanese,Asian,Casual Dining,2,96.14,61,0,1,0,1003,558,445,140,738,506,232,31.54,67,33,33.04,3.62,3.61,3.66,3.63,3.27,3.59,85.2,-13,17.2,40.9,76.8,7.0,11.63,3503.42,43025.49,58.3,-11.96,Good,Investigate complaint drivers
RST1030_202506,2025-06-01,RST1030,Olive Japanese Bistro,Dubai,JLT,Japanese,Asian,Casual Dining,2,96.14,61,0,1,0,1200,631,569,135,914,648,266,29.15,80,49,25.78,4.11,3.36,3.59,3.81,3.5,3.9,92.6,-1,17.2,38.2,73.24,5.16,9.35,3766.39,51903.13,56.79,20.63,Good,Improve service staffing/training
